Instance;cuPDLP; a-indep,
shs1014;604,8261818885803;604,8261818885803
shs1023;600,0013568401337;600,0013568401337
shs1042;606,290205001831;606,290205001831
sing17;600,0008618831635;600,0008618831635
sorrell4;0,12719011306762695;0,12719011306762695
sorrell7;0,19652795791625977;0,19652795791625977
splice1k1;53,965845823287964;53,965845823287964
square31;345,2625398635864;345,2625398635864
square37;600,0046670436859;600,0046670436859
square41;600,0027050971985;600,0027050971985
square47;609,8764259815216;609,8764259815216
stockholm;550,1354780197144;550,1354780197144
supportcase12;118,69214510917664;118,69214510917664
supportcase19;600,0000360012054;600,0000360012054
supportcase2;2,8507239818573;2,8507239818573
supportcase23;13,301247835159302;13,301247835159302
supportcase37;398,25924491882324;398,25924491882324
supportcase40;16,873813152313232;16,873813152313232
supportcase43;1,2664051055908203;1,2664051055908203
supportcase7;600,0011291503906;600,0011291503906
t11nonreg;617,9544229507446;617,9544229507446
t1722;123,79704999923706;123,79704999923706
tpl-tub-ss16;226,99122190475464;226,99122190475464
tpl-tub-ws1617;600,0022079944611;600,0022079944611
unitcal_7;600,007406949997;600,007406949997
usafa;51,66477298736572;51,66477298736572
v150d30-2hopcds;14,680745124816895;14,680745124816895
wnq-n100-mw99-14;76,7826201915741;76,7826201915741
woodlands09;14,647490978240967;14,647490978240967
z26;7,950366973876953;7,950366973876953
zeil;600,0059869289398;600,0059869289398
